train_id,name,item_condition_id,category_name,category_name 1,category_name 2,category_name 3,category_name 4,category_name 5,brand_name,price,high_priced,shipping,item_description,has_offer
250396,Orla Kiely iPad/tablet Holder,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,19.0,0,0,Darling cover for your electronics! Approximately 7 1/2 x 9 3/4,0
250552,Apple card reader,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,15.0,0,0,Apple multi card reader.,0
251199,Amazon Kindle,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,26.0,0,0,Gently used graphite color Kindle reader with ink display. 3rd Generation model. Works perfectly. Comes with red leather cover and charging cord. There are 2 hairline cracks on the sides of the reader as show in the picture. They are barely noticeable.,0
251959,"Fire Amazon 5W 7"" (5th generation) 8GB",2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,AmazonBasics,28.0,0,1,Amazon tablet New .. I got from hSn and my little daughter she won't know how to use it. Has a case pink dark /charger and the original box no instructions .,0
252276,New Amazon Fire 7 (5th Generation) 8GB,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,35.0,0,1,Amazon Fire 7 (5th Generation) 8GB Wi-Fi 7-in Black New. Never used,0
253171,Ipad mini case,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,7.0,0,0,For models: A1489 (iPad mini 2) Brand New. Never Used.,0
253338,Samsung Galaxy Tab 3,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,90.0,0,1,"In Great condition, no damage whatsoever. Works great.",0
253962,Amazon Kindle,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,26.0,0,0,Barely used in great condition amazon kindle fire 8gb with amazon protective case.,0
254623,Samsung Galaxy Tab 3,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,15.0,0,1,Turn your tablet into a laptop!!! With removable keyboard Bluetooth & Stylus Pen Super slim & light Built I Rechargeable Ll-lon battery Color Red,0
255425,Samsung Galaxy Tab 3,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,29.0,0,0,"parts but it turns on and you can see part of the keyboard etc.. excellent shape, screen has no cracks at all just looks like it was pressed and makes that oil marks. has the pen too.",0
255506,Apple iPad 4th generation w/retina,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,171.0,1,0,Apple iPad 4th generation with Retina display 16- GB in white. Item is in absolutely perfect condition with no scratches or problems. Comes in original box and does not include charger. iPad was taken good care of and is in like-new condition. Feel free to ask any questions,0
255868,IPad First Generation 32gb,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,91.0,0,0,Like new ipad. Adult owned always in case. 64 gig version with Wi-Fi and 3g capable. Setup for AT&T network if you want to use 3g. Comes with black case. No charger included. Factory reset for you yo configure just like new.,0
256937,Kindle,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,45.0,0,1,This is one of the first kindles and it has over 200 books on it. I have this case and charger.,0
257520,iPad mini,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,170.0,1,0,Selling a used Wifi 16GB iPad Mini 2 Retina Display EXCELLENT CONDITION Does not come with charger Sale Includes iPad Mini 2 and Original Box comment for any questions.,0
257678,iPad Air 2 Case,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,14.0,0,1,Brand new never used iPad Air 2 case !! Questions please ask I do bundle shipping,0
258206,IPad Mini First Generation 16GBS,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,185.0,1,1,"Gently used first Generation ipad mini. Perfect condition, It has been in a case the whole time I have owned it. Comes with hard coach case Also comes with the original box.",0
258262,Kindle Paperwhite,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,41.0,0,0,No description yet,0
259717,iPad,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,86.0,0,0,An older iPad! But perfect condition. Does not come with a charger but if interested I will upload a photo of it on as proof it works. It's just really dead right now. I'll reset everything so none of the picture or music is on it!,0
260576,Laptop Sleeve + FREE Gift,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,7.0,0,0,"Simple black laptop sleeve for sizes 15"" ~ 18"". Stretchy can carry a few notebooks and it's charger. Great for students! (IF YOU WANT FREE SHIPPING PRICE MAY GO UP)",0
260712,iPad Air 1 32GB in Space Gray,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,200.0,1,1,"This iPad is in excellent used condition. It works perfectly. I've never used it without a sturdy case. I take very good care of my electronics. It's 32GB with wifi only. I will be sure to do a factory reset before sending it to you. 9.7 inch Retina display. It also comes with a black otterbox case that was [rm]. The case is basically new, it had only been used for a couple weeks. I will also include a charger. Thanks for looking! PLEASE DON'T ASK WHAT'S MY ""LOWEST"" PRICE. MAKE ME AN OFFER INSTEAD.",0
260927,"8"" NextBook Tablet",3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,15.0,0,1,"Has a crack on the front screen, under the screen, not to the outside part (picture 3). Is from 2011, but still works! It has android 4.0.4 ice cream update, so out of date, but still works! The back also has scratches (picture 4) Does not come with a charger, Offers welcomed.",0
260989,Apple Ipad,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,89.0,0,1,Very nice iPad 3rd gen 16GB WIFI only comes with 1. Bluetooth keyboard case 2. POLO Ralph Lauren leather case 3. Both chargers It's very nice has crack bottom right side of the screen (pictured) can't see it at all in the POLO case it works great. The only issue I have found with it is charging plug it in sometimes it charges sometimes it won't possibly the cable I don't know for sure,0
261094,iPad mini Grade A,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,136.0,1,0,I'm selling my unlocked from iCloud iPad mini which is used but in excellent condition. battery hold like new i restored it to original condition almost zero scratch no wall charger earphones never use they are new I will include the wall charger,0
261102,Amazon Kindle,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,66.0,0,0,Barely used,0
261529,Samsung Galaxy Tab 3,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,16.0,0,0,"Looks to be in good condition, minor scuffing. Assumed it just needed a new battery, so I purchased and replaced and it won't turn on. If you are handy with electronics you can probably trouble shoot it and fix it.",0
262143,ON HOLD,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,256.0,1,0,NEVER BEFORE OPENED OR USED IPAD AIR 2 PRICE IS NEGOTIABLE,0
262958,iPad Air LifeProof NUUD Case,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,32.0,0,0,Authentic Lifeproof fre case for iPad air! It will not fit anything other than the ORIGINAL IPAD AIR MODEL *Will not accept return due to it being wrong size *,0
266084,Google Pixel C 64 GB,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,415.0,1,1,No description yet,0
266563,iPad Air 32GB,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,173.0,1,0,"still runs perfectly, no lagging like i've had with some of my older apple products. 64GB of space. minor scratches on corners. there is a small dent on the speaker but it as no effect on performance.",0
266831,iPod shuffle barley used,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,24.0,0,0,"Doesn't come with charger but last time I used it, it worked just fine!",0
266938,iPad mini keyboard,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,29.0,0,0,Works with any mini iPad Used a few times Includes USB cable to charge keyboard Bluetooth keyboard,0
267212,Fire 7 w/Alexa (7th Gen)(Sold together),1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Amazon,71.0,0,0,[rm] each. Brand new. Marine Blue. Opened to ensure they are not still registered to my account. Every accessory included! I have 2.,0
267334,Apple Pencil,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,70.0,0,1,Brand new and still sealed in factory packaging,0
267544,Asus Tablet,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,21.0,0,0,"Asus tablet, works perfectly but it is dead. I lost the charger but if you have one that works it works just fine. Comes with case",0
267710,"Ipad, 64 GB storage, great condition",3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,90.0,0,0,"Lots of storage for music, books, videos, and apps! Works well and screen in great shape. Runs IOS 5. Will do factory reset before shipping. First generation. Love all the storage on this one.",0
268589,Original iPod classic,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,186.0,1,0,"Apple iPod classic sealed brand new , the real McCoy here , authentic and new well kept never opened , the best",0
268754,iPad,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,19.0,0,0,32g works like new nothing wrong,0
268864,Digiland tablet,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Samsung,31.0,0,0,I got it as a gift but I already had an iPad so it's new,0
269385,Ipod touch 5th gen,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,86.0,0,0,"Has a deepish scratch on the screen, and a few scratches on the side. It has 16gb and is white. Color- silver ⭐️Dose NOT have any cords or earbuds you are just getting the iPod and clear holding case like pictures. ⭐️⭐️⭐️Will negotiate!!!",0
269394,Amazon Tablet,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,26.0,0,0,Used but got a different tablet,0
269705,Microsoft 32gb Surface Windows Rt,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Microsoft,75.0,0,1,Microsoft 32gb Surface Windows Rt + office perfect condition comes with everything it came with in box,0
270051,IPad Mini 3 64G WiFi Only,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,240.0,1,1,"White/Gold iPad Mini 3 in EXCELLENT condition. Nothing wrong at all. Screen protector on since day 1! Screen completely clear of scratches or cracks. Will come in original box with all accessories. Upgraded or else I would be keeping. Will throw in a brand new light gray sleeper cover with hard plastic back, new screen protector & stylus. **See my other listings for keyboard case & other cases. I WILL BE OUT OF TOWN FOR 2 WEEKS & WILL BE DEACTIVATING ALL ITEMS AUGUST 10th",0
270321,"Kindle Fire***** [rm]********""",3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,29.0,0,1,Good condition,0
270373,Coach Slim Tablet/Ebook Zip Sleeve/Pouch,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,40.0,0,1,"Authentic Coach zip top sleeve/pouch in tan & brown signature CC canvas. Zip top, pink nylon padded interior. Never used - clean, no stains or marks. 10.75"" wide x 8.5"" tall. Retails for [rm]. (iPad mini not included.)",0
270528,iPad,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,56.0,0,0,"2nd Generation iPad , *ICLOUD LOCKED* no scratches or cracks working 100 percent fine ! Willing to negotiate",0
270728,"Kindle Fire HD 7"" (2012 version)",3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,36.0,0,0,"Specs: • 16gb storage (11.5 available to user) • 7"" HD display; 1280 x 800 • Quad-core processor- up to 1.5 GHz • Rear-facing HD camera & front-facing VGA camera • Unlimited cloud storage for all Amazon content & photos taken with Fire devices • Lightly used and will be factory reset before sending This has been treated well! I only used this to play one app and read e-books. This is a great tablet! Minor scratches on the front, but they do not cross over onto the screen. Product dimensions: 7.5 x 5 x 0.4"" Weight: 1.2lbs Wi-Fi only Will include usb charging cable (not original). The one coming with it is shown in the last picture.",0
271273,Betsy Johnson ipad case,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,16.0,0,0,Brand new! The mark on the inside is from the zipper on the alternate side closing down on it.,0
271483,Samsung Galaxy Tab 3,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,96.0,0,0,Like new Included box and charger Used only 1 week,0
